Stock,Daily mean,Annualized rate of return,Annualized volatility,Sharpe ratio,Cumulative return,Max drawdown,Win rate,Composite score
stock_18_HSI,0.00030841532258064414,0.07772066129032232,0.4561416977394714,0.17038710048979788,-0.024431913349747703,-0.42938109802466384,0.49193548387096775,0.23967391304347826
stock_19_SP100,-7.002419354838483e-05,-0.017646096774192977,0.27052782969465694,-0.0652283973671397,-0.05167596016972997,-0.2994160260387197,0.4959677419354839,0.23695652173913045
stock_65_HSI,0.00020118951612902922,0.05069975806451536,0.42501421956599633,0.11928955722066774,-0.037220398839589164,-0.3102153840063076,0.4637096774193548,0.23369565217391305
stock_30_SP100,-0.00033704435483871537,-0.08493517741935627,0.31333561170228696,-0.2710677441287991,-0.1251215797953792,-0.3413148424846754,0.5362903225806451,0.21793478260869567
stock_6_SP100,-0.00011051209677419294,-0.02784904838709662,0.34545709925387597,-0.08061507043058447,-0.08277988091392319,-0.30836821363028794,0.4838709677419355,0.21358695652173912
stock_26_SP100,-0.00041863306451613057,-0.1054955322580649,0.2160671674829824,-0.488253414375758,-0.11904805892149717,-0.2337476488922274,0.4717741935483871,0.20217391304347826
stock_35_HSI,0.0003592620967741935,0.09053404838709676,0.6587806454387712,0.13742669735963156,-0.11085567819689013,-0.47590288169826067,0.4475806451612903,0.197554347826087
stock_6_HSI,-2.8669354838759613e-06,-0.0007224677419367423,0.3413063926969601,-0.0021167717845185763,-0.056300301836962996,-0.3766904106716374,0.43951612903225806,0.19565217391304346
stock_29_HSI,-0.0002768145161290318,-0.069757258064516,0.3933435132234767,-0.17734437131770792,-0.13464915460075655,-0.3459648001106034,0.5040322580645161,0.1945652173913044
stock_62_HSI,7.678225806451032e-05,0.019349129032256603,0.4168482778029572,0.04641767775613283,-0.06321530549307597,-0.4522474753295715,0.43548387096774194,0.18206521739130438
stock_64_HSI,0.0003579919354838657,0.09021396774193416,0.6774047649976624,0.13317586825986596,-0.12579034996034832,-0.6141178991181996,0.4475806451612903,0.17853260869565218
stock_80_HSI,-0.00036000403225807054,-0.09072101612903377,0.419832431585768,-0.21608863275847304,-0.16135802058093385,-0.341242066177005,0.4798387096774194,0.17228260869565218
stock_27_HSI,-0.0006057459677419375,-0.15264798387096823,0.27267355896157813,-0.559819530915638,-0.17073475758822398,-0.28236699296554774,0.4838709677419355,0.1673913043478261
